38807	8	40456	0	
54400	17	87	1	
38286	16	70	1	
38286	17	70	1	
54400	12	29	1	
56756	17	1550	2	
56756	17	42	2	
57419	16	225	3	
57419	16	40	3	
57419	17	56754	3	
57419	17	225	3	
37139	12	39	3	
39976	8	39976	4	
3347	12	39	4	
12231	12	40	4	
39976	12	16	4	
56820	17	85	5	
56820	17	1	5	
56820	17	653	5	
56820	17	87	5	
54516	12	12	5	
39422	8	39422	6	
39829	8	39829	6	
54505	17	56754	6	
12352	16	1078	6	
54505	12	40	6	
39829	12	18	6	
39422	12	13	6	
40703	8	39374	7	
12476	17	153	7	
12476	17	87	7	
12476	17	56767	7	
56802	16	87	7	
56802	17	153	7	
56802	17	87	7	
14883	16	12	7	
14883	17	56960	7	
14883	12	16	7	
14883	12	12	7	
54665	12	29	7	
33290	12	16	7	
11836	12	2	7	
23583	8	38767	8	
39026	8	39026	8	
39096	8	39097	8	
39495	8	39496	8	
39271	8	36425	8	
40211	8	40211	8	
56769	17	225	8	
54471	17	1473	8	
54471	17	56771	8	
54471	17	40	8	
54471	17	38	8	
54471	17	56754	8	
54471	17	56755	8	
56903	16	1	8	
54672	16	56754	8	
54672	16	1473	8	
54672	16	40	8	
54672	16	42799	8	
54672	17	56754	8	
54672	17	40	8	
54672	17	42799	8	
54480	16	56983	8	
54480	16	46953	8	
54480	17	56983	8	
18280	17	17	8	
20346	16	81	8	
20346	17	81	8	
57446	16	56754	8	
57446	17	40	8	
57446	17	56754	8	
57446	17	38	8	
57446	17	42799	8	
18280	12	18	8	
54471	12	39	8	
54471	12	38	8	
54480	12	38	8	
54656	12	40	8	
54656	12	39	8	
54656	12	38	8	
54672	12	40	8	
26940	12	18	8	
32910	12	16	8	
34094	12	10	8	
35402	12	28	8	
36425	12	38	8	
39747	12	31	8	
39031	12	12	8	
39026	12	12	8	
39719	12	13	8	
40211	12	16	8	
38835	8	38835	9	
40765	8	40766	9	
56773	17	153	9	
56773	17	87	9	
56774	17	1550	9	
54388	12	38	9	
39343	8	39343	10	
39271	8	38870	10	
54299	16	37	10	
54299	17	37	10	
37519	17	50380	10	
37519	17	1548	10	
54299	12	40	10	
54299	12	39	10	
54299	12	33	10	
54299	12	31	10	
23583	12	31	10	
38896	8	38896	11	
39677	8	39677	11	
56768	17	566	11	
16465	17	1078	11	
16465	17	87	11	
16465	17	154	11	
56893	17	149	11	
57307	17	46953	11	
16863	17	153	11	
16863	17	40996	11	
16863	17	154	11	
16863	12	18	11	
32681	12	16	11	
39677	12	13	11	
39323	8	39323	12	
39271	8	12151	12	
40554	8	40555	12	
39686	8	40652	12	
16421	17	87	12	
16421	17	154	12	
54249	17	42799	12	
54249	17	1473	12	
54249	17	56771	12	
54249	17	40	12	
54249	17	38	12	
54249	17	42	12	
54249	17	56754	12	
54249	17	56755	12	
14640	17	78	12	
54317	16	87	12	
54666	17	87	12	
54666	17	2	12	
57016	17	737	12	
57016	17	56814	12	
57164	17	637	12	
19032	17	153	12	
19032	17	87	12	
54249	12	42	12	
54249	12	38	12	
54317	12	2	12	
54520	12	2	12	
54666	12	2	12	
32809	12	6	12	
12151	12	38	12	
39323	12	12	12	
33912	6	33913	13	
39686	8	40076	13	
33913	9	48065	13	
33913	10	1548	13	
33913	10	112	13	
54427	17	38	13	
56770	16	40	13	
56770	16	1473	13	
56770	16	38	13	
56770	17	42799	13	
56770	17	56771	13	
56770	17	40	13	
56770	17	81	13	
56770	17	38	13	
56770	17	46953	13	
56770	17	56754	13	
56770	17	56755	13	
56775	16	87	13	
56785	17	1	13	
56791	17	153	13	
56931	16	637	13	
56931	17	637	13	
