39607	12	16	12	40	29	7	8	18	1	31	27	33	25	28	43	6	0	15	39	11	24	42	2	30	16	26	3	22	37	17	23	41	10	14	38	20	9	19	5	
39445	12	12	15	25	9	43	23	39	20	31	8	12	28	10	40	3	14	22	18	27	41	38	16	36	7	26	2	32	4	5	42	17	24	29	21	37	33	1	0	
39445	12	7	15	25	9	43	23	39	20	31	8	28	10	40	3	14	22	18	27	41	38	16	36	26	2	32	4	5	42	17	24	29	21	37	33	1	0	7	30	
39622	12	4	37	25	20	40	22	14	23	42	28	39	8	21	9	18	15	2	43	13	27	3	12	24	36	16	7	11	41	4	32	17	10	0	31	1	38	19	33	
39594	12	4	23	11	7	5	12	10	15	32	39	30	24	9	31	19	3	21	26	8	29	27	42	2	16	17	18	28	4	36	38	41	20	37	14	33	43	25	34	
38863	12	2	21	40	33	24	17	39	23	15	2	11	7	27	1	42	28	14	0	12	3	25	4	37	9	31	30	18	26	43	29	36	8	38	5	35	10	16	32	
38863	12	4	21	40	33	24	17	39	23	15	11	7	27	1	42	28	14	0	12	3	25	37	4	9	31	30	18	26	43	29	36	8	2	38	5	35	10	16	32	
39018	12	4	23	40	12	5	21	42	36	37	43	9	3	31	33	15	17	27	41	39	38	11	19	8	14	32	25	20	35	22	16	7	2	18	24	10	0	34	26	
39016	12	1	8	15	39	10	38	9	24	28	30	17	5	7	42	19	37	26	18	12	3	13	27	21	14	31	16	22	40	25	20	4	1	0	33	29	36	2	43	
39018	12	1	23	40	12	5	21	42	36	37	43	9	3	31	33	15	17	27	41	39	38	11	19	8	14	32	25	20	35	22	16	7	2	18	24	10	0	1	34	
39407	12	29	28	2	16	33	25	5	36	3	23	11	12	38	13	32	37	41	43	21	18	15	4	14	40	30	7	39	42	17	29	31	22	10	34	27	8	9	20	
39633	12	29	28	12	3	39	4	37	29	23	18	17	9	33	15	8	40	10	21	6	7	43	1	25	31	2	5	41	19	42	24	16	26	30	36	14	0	34	38	
39622	12	29	37	25	20	40	22	14	23	42	28	39	8	21	9	18	15	29	2	43	13	27	3	12	24	36	16	4	7	11	41	32	17	10	0	31	1	38	19	
39018	12	28	23	40	12	5	21	42	36	28	37	43	9	3	31	33	15	17	27	41	39	38	11	1	29	4	19	8	14	32	25	20	35	22	16	7	2	18	24	
40444	12	28	27	9	42	40	12	28	22	39	37	36	3	19	29	32	18	10	4	15	23	20	11	2	16	14	5	38	33	43	8	41	26	21	25	13	6	7	31	
40266	12	29	25	39	29	12	8	24	31	15	7	38	20	33	18	36	22	43	4	0	10	5	28	27	42	37	23	2	11	40	9	35	17	26	1	32	6	14	30	
39018	12	29	23	40	12	5	21	42	36	37	43	9	3	31	33	15	17	27	41	39	38	11	19	8	14	32	25	20	35	22	16	7	2	18	24	10	0	34	26	
39495	12	38	39	33	5	3	22	29	15	32	13	31	9	24	1	40	10	11	42	8	27	28	20	21	23	7	38	43	17	0	36	30	25	12	14	16	41	6	2	
39953	12	40	40	37	28	0	7	21	41	13	16	39	24	23	17	12	31	15	38	29	14	2	4	27	8	33	25	11	10	1	22	18	3	43	6	19	36	26	32	
39583	12	39	22	42	3	2	29	9	41	18	37	12	17	14	40	15	43	28	36	38	39	27	4	1	11	24	5	10	16	23	31	32	20	33	7	21	0	6	19	
40637	12	40	33	42	15	10	23	12	39	28	9	20	37	38	1	31	43	2	8	29	3	24	35	25	40	11	18	5	30	0	26	14	32	16	19	22	13	41	36	
39854	12	38	12	36	29	18	42	28	23	10	0	15	8	22	7	38	2	3	41	11	16	9	30	27	32	24	39	43	25	34	31	40	33	1	13	5	4	6	37	
40068	12	38	25	39	36	2	15	28	32	29	23	1	8	34	13	31	9	42	3	38	5	12	18	19	27	11	22	33	40	4	24	6	17	41	35	37	0	10	14	
39735	12	33	39	37	12	25	3	2	22	15	29	24	10	42	33	17	14	8	5	18	40	41	36	20	23	1	0	9	21	38	43	32	28	19	7	26	27	35	13	
40168	12	33	29	3	9	39	28	25	21	15	12	22	30	7	40	10	17	5	19	33	36	6	13	4	8	0	31	23	27	11	32	20	42	18	37	43	1	2	24	
39835	12	31	27	32	4	17	25	23	12	18	24	39	31	15	8	36	42	10	33	29	37	43	9	38	28	3	41	1	13	6	30	5	26	22	19	14	7	2	40	
40511	12	33	12	18	40	3	15	39	28	13	22	25	9	29	38	10	37	0	42	27	33	8	36	19	16	20	26	17	24	4	6	21	2	11	23	7	14	5	41	
39291	12	33	19	23	41	3	2	29	17	28	21	38	25	15	42	43	39	12	36	9	4	27	1	31	0	40	37	32	8	5	33	22	30	14	11	20	24	10	26	
40168	12	32	29	3	9	39	28	25	21	15	12	22	30	7	40	10	17	5	19	36	6	13	32	4	8	0	31	23	27	11	20	42	18	37	43	33	1	2	24	
39459	12	23	22	12	33	23	7	41	9	28	17	15	29	37	26	43	25	24	11	8	39	14	21	0	42	5	16	19	3	36	30	10	31	2	4	38	18	1	40	
39509	12	25	12	15	28	11	21	38	14	33	25	2	5	9	4	42	31	18	37	7	1	23	36	3	29	41	40	8	10	30	43	39	17	19	16	27	22	24	34	
39509	12	23	12	15	28	11	21	38	14	33	2	5	23	9	4	42	31	18	37	7	1	36	25	3	29	41	40	8	10	30	43	39	17	19	16	27	22	24	34	
39114	12	19	40	12	39	3	36	25	37	14	18	19	23	8	11	29	16	27	9	15	31	28	33	6	7	41	38	2	1	22	17	10	42	43	32	5	13	34	21	
39085	12	18	15	4	2	27	14	3	12	20	37	29	35	42	17	41	18	33	39	40	22	43	25	23	28	8	1	16	9	13	36	21	24	19	31	7	0	10	5	
