40425	12	12	0	41	22	25	6	30	21	28	32	29	43	16	12	42	38	23	18	2	11	34	19	24	17	35	4	8	7	13	1	5	15	40	39	33	31	3	37	
39505	12	31	13	42	20	12	6	43	19	25	15	24	39	38	32	10	30	16	36	4	8	11	22	0	5	14	28	23	9	34	41	37	7	35	3	18	27	21	1	
40417	12	38	15	19	30	41	6	10	28	8	18	38	43	5	1	42	23	34	0	22	20	25	9	7	2	24	16	31	4	39	37	40	27	36	32	12	29	13	3	
39047	12	39	18	23	5	6	36	35	27	4	16	34	10	1	2	13	14	39	19	24	29	22	15	41	28	3	7	20	37	43	21	0	30	12	40	32	25	31	8	
40562	12	13	15	37	43	6	31	16	34	23	5	8	20	35	18	32	42	38	36	9	4	21	19	28	7	25	13	14	29	27	12	41	22	0	40	10	11	1	30	
39840	12	16	43	22	21	32	10	18	19	23	42	16	30	6	41	7	13	34	15	3	14	28	12	9	2	25	36	31	24	4	11	29	5	35	8	0	27	33	37	
39681	12	12	10	34	23	28	35	9	15	42	12	37	41	36	4	5	18	21	19	6	16	39	38	3	30	25	8	24	29	22	14	13	26	40	1	27	0	17	43	
39565	12	38	15	18	42	5	36	12	3	30	7	23	21	16	24	40	35	38	43	10	37	0	6	19	32	8	9	22	29	27	31	4	11	14	13	17	2	34	1	
38754	12	38	12	18	28	8	21	6	43	41	27	38	42	5	20	35	34	23	25	22	10	15	3	2	32	36	30	40	13	14	16	37	1	11	19	29	24	0	39	
39688	12	4	28	15	34	10	6	22	19	31	20	8	27	16	37	12	40	5	23	41	35	42	43	11	0	21	30	24	18	2	36	26	38	4	14	7	29	1	25	
39164	12	13	25	19	11	43	42	8	28	15	21	14	0	6	41	23	9	13	16	20	10	5	18	37	4	39	30	24	27	12	17	22	36	32	40	38	3	35	7	
40783	12	40	0	39	13	23	20	25	12	38	3	5	37	28	40	41	42	30	15	27	7	11	21	31	22	2	32	4	6	8	43	14	10	18	16	36	34	9	24	
40765	12	39	43	23	30	18	27	21	13	41	8	2	10	22	38	16	42	11	3	31	15	34	6	25	29	24	4	20	39	36	12	19	0	7	28	32	40	14	35	
39368	12	39	43	10	24	16	28	13	15	38	5	11	35	7	21	42	39	25	6	1	8	30	40	36	34	22	12	23	18	17	0	19	32	9	41	31	37	3	20	
39079	12	40	16	18	24	42	15	36	10	12	43	5	9	40	23	22	21	13	11	19	31	32	6	30	41	37	7	4	35	3	0	29	2	25	17	28	8	38	34	
39398	12	40	23	18	41	16	42	3	28	15	36	19	6	35	5	25	40	10	30	2	8	13	24	27	12	43	21	17	4	32	29	22	1	14	9	34	38	39	7	
39137	12	13	10	35	15	8	23	5	19	9	13	43	36	12	20	39	21	6	14	7	28	18	16	34	31	22	4	11	24	37	40	30	25	42	38	17	1	27	2	
39072	12	40	15	21	42	40	34	38	12	19	6	11	4	13	24	36	9	28	7	37	5	35	30	16	10	8	39	1	41	14	32	0	25	18	22	20	23	43	26	
38782	12	13	24	38	15	35	23	39	18	22	20	16	6	37	42	5	28	12	2	19	41	40	34	8	25	9	21	3	10	27	32	1	30	29	0	17	13	7	4	
39274	12	12	8	12	35	18	41	5	19	27	42	6	28	21	2	11	3	34	43	39	37	31	0	36	15	38	29	23	4	40	25	32	26	10	22	14	9	24	16	
40534	12	38	43	41	18	8	31	28	23	5	32	0	42	39	34	7	13	3	11	12	36	35	29	1	19	16	24	37	6	20	30	27	10	9	38	2	22	21	40	
39027	12	40	19	15	40	16	35	42	10	5	36	38	0	13	11	27	21	39	7	6	28	17	20	26	12	41	23	43	3	4	14	24	30	1	31	8	25	2	22	
40405	12	12	5	6	16	22	21	30	23	39	4	42	18	36	12	3	20	11	8	35	0	38	31	24	15	10	19	27	13	28	7	40	43	41	34	17	32	37	1	
40789	12	40	39	28	8	20	18	5	21	30	15	6	23	16	0	43	9	3	31	38	14	41	42	27	11	34	36	13	25	29	10	37	4	19	12	26	7	40	35	
39134	12	13	28	3	5	6	41	43	18	27	16	11	42	19	8	23	20	12	30	21	10	39	36	1	14	38	40	29	9	22	2	15	31	24	13	35	34	26	32	
40808	12	37	22	18	37	42	4	28	5	43	24	20	16	0	6	36	35	3	8	1	41	30	19	31	12	27	2	14	34	40	32	39	15	21	10	23	13	9	7	
38897	12	12	39	8	42	28	20	1	38	23	35	21	6	15	30	22	25	12	41	9	31	40	13	32	19	17	34	43	24	10	11	4	0	36	7	3	18	5	29	
39174	12	42	15	42	9	6	34	20	23	36	5	12	13	19	10	4	7	3	1	35	18	11	43	28	24	8	30	22	21	17	25	29	31	37	16	38	39	32	27	
39369	12	40	34	13	23	5	14	41	43	8	15	39	16	22	6	27	18	42	24	20	28	30	2	21	11	29	32	0	19	25	10	26	35	9	12	4	3	37	36	
40254	12	16	35	6	15	16	0	43	21	42	25	39	13	24	32	37	11	30	36	10	22	27	41	9	40	3	17	8	18	7	20	28	4	14	19	23	5	34	12	
39933	12	38	15	28	18	36	40	43	30	20	12	5	10	24	6	21	2	35	8	22	42	29	34	25	0	19	38	11	14	16	32	9	31	7	1	37	3	17	27	
39082	12	38	6	7	19	34	36	3	42	9	18	39	23	4	24	40	15	10	21	22	35	37	13	41	1	43	28	29	12	16	2	5	0	17	20	38	30	25	27	
40603	12	19	15	39	30	42	10	16	18	12	43	2	32	0	13	29	19	5	35	24	41	9	6	20	23	37	8	31	4	22	11	21	28	27	14	38	25	34	40	
39059	12	41	30	5	18	36	10	23	17	28	6	0	40	41	3	12	16	43	24	42	27	38	13	39	20	11	31	2	22	29	15	8	14	21	37	34	35	32	4	
39974	12	13	0	29	7	15	14	32	43	6	23	16	11	31	30	42	8	34	18	28	10	25	5	21	38	35	12	3	20	39	13	9	22	27	4	2	24	19	26	
40649	12	39	6	28	36	23	31	9	10	15	7	19	27	5	16	42	34	41	30	1	4	32	8	39	18	20	21	22	12	29	24	0	40	11	35	13	43	14	26	
40735	12	31	5	15	21	42	24	23	18	35	10	12	19	34	43	36	11	16	9	3	38	32	6	22	25	27	2	30	1	31	0	8	39	7	40	20	14	13	17	
39530	12	6	23	27	43	30	10	20	13	18	36	34	1	38	11	6	12	15	19	21	3	5	7	42	28	31	9	24	22	17	25	4	8	0	40	16	29	41	39	
39687	12	38	16	36	23	12	15	19	6	3	5	28	22	21	43	2	42	13	9	4	18	11	17	35	30	39	34	32	7	24	20	10	37	27	25	40	38	0	31	
