40562	12	13	15	37	43	6	31	16	34	23	5	8	20	35	18	32	42	38	36	4	9	21	19	28	7	25	13	14	29	27	12	41	22	0	40	10	11	1	30	
39164	12	13	25	19	11	43	42	8	28	15	21	14	0	6	41	23	9	13	16	20	10	18	5	37	4	39	30	24	27	12	17	22	36	32	40	38	3	35	7	
39137	12	13	10	35	15	8	23	5	19	9	13	43	36	12	20	39	21	6	14	7	28	18	16	34	31	22	4	11	40	37	24	30	25	42	38	17	1	27	2	
39530	12	6	23	27	43	30	10	20	13	18	36	34	1	38	11	6	12	15	19	21	3	5	7	42	28	31	9	24	22	17	25	4	8	0	40	29	16	41	39	
40405	12	12	5	6	16	22	21	30	23	39	4	42	18	36	12	3	20	11	8	35	0	38	31	24	15	10	19	27	13	28	7	40	43	41	34	17	32	37	1	
38897	12	12	39	8	42	28	20	1	38	23	35	6	15	21	30	22	25	12	41	9	40	31	13	19	32	17	34	43	24	10	11	4	0	36	7	3	18	29	5	
40254	12	16	35	6	15	16	0	43	21	42	25	39	13	24	32	37	11	30	36	10	22	27	41	9	40	17	3	8	18	7	20	14	4	28	19	23	5	34	2	
39681	12	12	10	34	23	28	35	9	15	42	12	37	41	36	4	5	18	21	19	6	16	39	38	3	30	25	8	29	24	14	22	26	13	40	1	27	0	17	43	
39688	12	4	15	28	34	10	6	22	19	31	20	8	27	37	16	12	40	5	23	41	35	42	43	11	0	21	30	24	18	2	36	26	38	4	14	7	29	1	25	
40534	12	38	43	41	18	8	31	28	23	5	32	0	42	39	34	7	13	3	11	12	36	35	29	1	19	16	24	37	6	20	30	27	10	38	9	2	22	21	40	
39027	12	40	19	15	40	16	35	42	10	5	38	36	0	13	11	27	21	39	7	6	28	17	20	26	12	41	23	43	3	4	14	24	30	1	31	8	25	2	18	
39072	12	40	15	21	42	40	34	38	12	19	6	11	4	13	36	24	9	28	7	37	5	35	30	16	10	39	8	1	41	14	32	0	25	18	22	20	23	43	26	
39933	12	38	15	28	18	36	40	43	30	20	12	5	10	6	24	21	2	35	8	22	42	29	34	25	0	19	38	11	14	16	32	9	31	1	7	37	3	17	27	
40417	12	38	15	30	19	41	6	10	28	8	18	38	43	5	1	42	23	34	0	22	20	25	9	2	7	24	16	31	4	39	37	40	27	36	32	12	29	13	3	
39565	12	38	15	18	42	5	36	12	3	30	7	23	21	16	40	24	35	38	43	37	10	0	6	19	32	8	9	29	22	27	31	4	11	14	13	17	2	34	1	
40649	12	39	6	28	36	23	31	9	15	10	7	19	27	5	16	42	34	41	30	1	4	32	8	39	18	20	21	22	29	12	24	0	40	11	35	13	43	14	26	
39059	12	41	30	5	18	36	10	23	17	6	28	0	40	41	3	12	16	43	42	24	27	38	13	39	20	11	31	2	22	29	15	8	14	21	37	34	35	32	4	
39174	12	42	15	42	9	6	34	20	23	36	5	12	13	19	10	4	3	7	1	35	18	11	43	28	24	8	30	22	21	17	25	29	31	37	16	38	39	32	27	
38754	12	38	12	18	28	8	21	6	43	41	27	38	42	5	20	35	34	23	25	22	10	15	3	2	32	36	30	40	13	14	16	37	1	11	19	29	24	39	0	
39505	12	31	13	42	20	12	6	43	19	25	15	24	39	38	32	10	30	16	36	4	8	11	22	0	5	14	28	23	9	34	41	37	7	35	3	18	27	21	1	
40603	12	19	15	39	30	42	10	16	18	12	43	2	32	0	13	29	19	5	35	24	41	9	6	20	23	37	8	31	4	22	11	21	28	27	14	38	25	34	40	
38782	12	13	24	38	15	35	23	39	18	22	20	16	6	37	42	5	28	12	2	19	41	40	34	8	25	9	21	3	10	27	32	1	29	30	0	17	13	7	4	
39840	12	16	43	22	21	32	10	18	19	42	23	16	30	6	41	7	13	34	15	3	14	28	12	9	2	25	36	31	24	4	11	29	5	35	0	8	27	33	37	
39134	12	13	28	3	5	6	41	43	18	27	16	11	42	19	8	23	20	12	30	21	39	10	36	1	14	40	38	29	9	22	2	15	31	24	13	35	34	26	32	
39687	12	38	16	36	23	12	15	19	6	3	5	28	22	21	43	2	42	13	9	4	18	11	17	35	30	39	34	32	7	24	20	10	37	27	25	40	38	0	26	
39047	12	39	18	23	5	6	36	35	4	27	16	34	1	10	2	13	14	39	19	24	29	22	15	41	28	3	7	20	37	43	21	0	30	12	40	32	25	31	8	
39369	12	40	34	13	23	5	14	41	43	8	15	39	16	22	6	27	18	42	20	24	28	30	2	21	11	29	32	0	19	25	10	26	35	9	12	4	3	37	36	
39398	12	40	23	18	41	16	42	3	28	15	36	19	6	35	5	40	25	10	30	2	8	13	27	24	12	43	21	17	4	29	32	22	1	14	9	34	38	39	7	
40783	12	40	0	39	13	23	20	25	12	38	3	37	5	28	40	41	42	30	15	27	11	7	21	31	22	2	32	4	6	8	43	14	16	18	10	36	34	9	24	
