39116	12	12	9	43	38	12	33	25	27	16	36	26	29	4	3	24	1	28	11	37	19	15	14	17	41	6	8	10	0	32	2	18	34	22	40	23	20	5	13	
39268	12	38	12	42	4	5	9	37	36	25	15	13	16	35	10	28	38	29	27	14	1	43	34	2	0	22	11	39	33	23	24	32	41	26	7	40	19	17	8	
39378	12	40	36	42	14	35	11	5	32	40	4	33	29	24	22	27	28	25	26	8	38	23	13	12	9	0	1	41	6	19	17	15	2	37	43	18	39	21	16	
39268	12	39	39	12	42	4	5	9	37	36	25	15	13	38	16	35	10	28	29	27	14	1	43	34	2	0	22	11	33	23	24	32	41	26	7	40	19	17	8	
40734	12	39	17	8	33	24	34	9	41	37	26	22	19	29	27	14	7	20	6	18	0	30	36	42	12	16	25	35	40	38	31	11	15	5	13	2	39	3	23	
39378	12	38	36	42	14	35	11	5	32	4	33	29	24	22	27	28	25	26	8	23	13	12	9	0	1	41	6	19	38	17	15	2	37	43	18	39	40	21	16	
39426	12	38	40	13	1	22	18	42	15	23	32	14	5	7	16	27	39	34	36	12	35	9	21	29	38	2	8	26	41	25	11	33	37	0	30	43	24	19	10	
40555	12	13	41	14	38	12	27	35	37	29	4	15	5	8	32	25	6	18	24	1	9	2	42	0	39	36	26	43	7	13	10	23	34	16	22	11	21	33	28	
40652	12	39	9	13	37	23	14	36	27	42	20	19	11	26	12	16	43	28	21	33	24	22	15	17	34	6	29	39	0	4	35	2	41	1	25	32	7	18	40	
40652	12	38	9	13	37	23	14	36	27	42	20	19	11	26	12	16	43	28	21	33	24	22	15	17	34	6	29	38	0	4	35	2	41	1	25	32	7	18	40	
