58091	10	59736	0	
122721	21	502	1	
57554	20	581	1	
57554	21	581	1	
122721	15	514	1	
125958	21	630	2	
125958	21	128	2	
126648	20	628	3	
126648	20	655	3	
126648	21	655	3	
126648	21	641	3	
59258	10	59258	4	
18500	21	878	4	
18500	15	670	4	
126021	21	439	5	
126021	21	502	5	
126021	21	427	5	
126021	21	1	5	
122851	15	218	5	
58704	10	58704	6	
59111	10	59111	6	
122839	21	641	6	
122839	21	878	6	
28189	20	466	6	
122839	15	705	6	
122839	15	694	6	
122839	15	690	6	
122839	15	689	6	
59982	10	58656	7	
28330	21	517	7	
28330	21	502	7	
28330	21	51	7	
126005	20	502	7	
126005	21	502	7	
126005	21	51	7	
30982	20	75	7	
30982	21	137	7	
30982	15	249	7	
30982	15	247	7	
30982	15	244	7	
30982	15	243	7	
30982	15	114	7	
30982	15	111	7	
123025	15	521	7	
52315	15	152	7	
40631	10	58051	8	
58309	10	58309	8	
58379	10	58380	8	
58777	10	58778	8	
58553	10	55635	8	
59491	10	59491	8	
125971	21	655	8	
122797	21	641	8	
122797	21	626	8	
122797	21	823	8	
122797	21	640	8	
122797	21	628	8	
122797	21	643	8	
57935	21	878	8	
126106	20	1	8	
123035	20	628	8	
123035	20	641	8	
123035	20	642	8	
123035	20	643	8	
123035	21	628	8	
123035	21	641	8	
123035	21	642	8	
123035	21	878	8	
122806	20	635	8	
122806	20	634	8	
122806	21	878	8	
122806	21	634	8	
34711	21	274	8	
126410	21	878	8	
37045	20	631	8	
37045	21	631	8	
126531	21	878	8	
126673	20	641	8	
126673	21	641	8	
126673	21	908	8	
126673	21	626	8	
126673	21	642	8	
126673	21	628	8	
34711	15	536	8	
122797	15	818	8	
122797	15	817	8	
122797	15	783	8	
122797	15	122601	8	
122797	15	122400	8	
122797	15	764	8	
122797	15	839	8	
122806	15	922	8	
122806	15	921	8	
122806	15	919	8	
122806	15	635	8	
122836	15	1014	8	
123016	15	704	8	
123016	15	808	8	
123016	15	122642	8	
123016	15	779	8	
123016	15	869	8	
123016	15	122408	8	
123016	15	765	8	
123016	15	725	8	
123035	15	707	8	
123035	15	705	8	
123035	15	704	8	
123035	15	700	8	
123035	15	697	8	
123035	15	695	8	
123035	15	692	8	
123035	15	690	8	
123035	15	689	8	
123035	15	688	8	
44262	15	290	8	
51926	15	148	8	
53148	15	98	8	
58119	10	58119	9	
60044	10	60045	9	
125974	21	502	9	
125974	21	51	9	
125975	21	128	9	
126922	21	927	9	
122707	15	867	9	
122707	15	842	9	
58625	10	58625	10	
58553	10	58153	10	
122596	20	625	10	
122596	21	625	10	
56784	21	126	10	
56784	21	232	10	
56784	15	984	10	
56784	15	1018	10	
56784	15	1017	10	
56784	15	1014	10	
122596	15	1015	10	
122596	15	708	10	
122596	15	691	10	
122596	15	122405	10	
122596	15	580	10	
122596	15	579	10	
122596	15	573	10	
40631	15	575	10	
58179	10	58179	11	
58959	10	58959	11	
125970	21	134	11	
32740	21	501	11	
32740	21	466	11	
32740	21	502	11	
126096	21	52	11	
126274	21	878	11	
126524	21	878	11	
126524	21	635	11	
33172	21	501	11	
33172	21	544	11	
33172	21	51	11	
33172	15	544	11	
51696	15	148	11	
58605	10	58605	12	
58553	10	27769	12	
59834	10	59835	12	
58968	10	59932	12	
32695	21	501	12	
32695	21	502	12	
122533	21	641	12	
122533	21	630	12	
122533	21	626	12	
122533	21	878	12	
122533	21	642	12	
122533	21	823	12	
122533	21	640	12	
122533	21	628	12	
122533	21	643	12	
30719	21	179	12	
122620	20	502	12	
123026	21	502	12	
123026	21	2	12	
126222	21	430	12	
126222	21	425	12	
126365	21	426	12	
35567	21	502	12	
35567	21	51	12	
32695	15	948	12	
32695	15	941	12	
122533	15	630	12	
122533	15	874	12	
122620	15	27	12	
122855	15	27	12	
123026	15	11	12	
123026	15	27	12	
123026	15	9	12	
51826	15	80	12	
52956	8	52957	13	
58968	10	59358	13	
86342	11	86343	13	
86342	12	86344	13	
86342	13	126	13	
86342	13	366	13	
86342	14	366	13	
86342	14	274	13	
122749	21	626	13	
125972	20	626	13	
125972	20	878	13	
125972	20	628	13	
125972	20	643	13	
125972	21	641	13	
125972	21	631	13	
125972	21	908	13	
125972	21	1020	13	
125972	21	964	13	
125972	21	626	13	
125972	21	878	13	
125972	21	642	13	
125972	21	969	13	
125972	21	823	13	
125972	21	635	13	
125972	21	640	13	
125972	21	628	13	
125972	21	1005	13	
125976	20	502	13	
125989	21	1	13	
125994	21	51	13	
28587	20	878	13	
28587	21	878	13	
126142	20	426	13	
126142	21	426	13	
122679	20	628	13	
122679	20	878	13	
122679	20	642	13	
122679	21	628	13	
122679	21	642	13	
122679	21	643	13	
122917	21	502	13	
126530	20	51	13	
126530	21	502	13	
126530	21	453	13	
126530	21	51	13	
126530	21	2	13	
126530	21	0	13	
123007	20	626	13	
123007	21	743	13	
123007	21	741	13	
123007	21	647	13	
123007	21	746	13	
123007	21	635	13	
123007	21	646	13	
123007	21	747	13	
123007	21	632	13	
126684	21	878	13	
35391	21	430	13	
35391	21	586	13	
35391	15	122550	13	
35391	15	122429	13	
35391	15	122430	13	
122679	15	707	13	
122679	15	705	13	
122679	15	691	13	
122679	15	690	13	
28587	15	942	13	
28587	15	941	13	
28587	15	935	13	
28587	15	918	13	
28587	15	917	13	
28587	15	916	13	
122703	15	213	13	
122749	15	821	13	
122749	15	810	13	
122749	15	790	13	
122749	15	122601	13	
122917	15	528	13	
122917	15	511	13	
122917	15	459	13	
122917	15	455	13	
122917	15	522	13	
123007	15	747	13	
123007	15	746	13	
123007	15	745	13	
123007	15	744	13	
123007	15	743	13	
123007	15	742	13	
123007	15	741	13	
123007	15	646	13	
123007	15	723	13	
27924	7	27926	14	
27924	7	27925	14	
59041	10	59041	14	
59114	10	59114	14	
58552	10	59603	14	
59721	10	59721	14	
59802	10	59803	14	
36837	21	492	14	
36837	21	22	14	
36837	21	420	14	
125987	21	274	14	
125987	21	492	14	
125987	21	502	14	
126006	21	426	14	
36432	20	492	14	
36432	20	0	14	
36432	21	492	14	
36432	21	502	14	
36432	21	427	14	
36432	21	0	14	
126141	21	581	14	
126141	21	55	14	
38780	20	502	14	
38780	21	274	14	
38780	21	502	14	
38780	21	51	14	
38780	21	878	14	
126376	21	878	14	
38780	15	442	14	
38780	15	22	14	
38780	15	21	14	
36837	15	483	14	
36837	15	478	14	
36432	15	486	14	
36432	15	529	14	
36432	15	29	14	
36432	15	23	14	
36432	15	21	14	
43761	15	466	14	
43761	15	470	14	
27124	15	8	14	
27124	15	439	14	
52619	8	52620	15	
57958	10	33419	15	
58038	10	58871	15	
59110	10	58329	15	
86345	11	86346	15	
86345	12	86347	15	
86345	13	274	15	
86345	14	274	15	
122887	20	632	15	
122887	21	632	15	
122887	21	631	15	
122647	21	78	15	
126003	21	69	15	
126003	21	583	15	
57669	21	492	15	
57669	21	502	15	
57944	21	1	15	
126038	20	502	15	
126038	21	56	15	
36938	21	68	15	
28167	20	274	15	
28167	21	274	15	
126093	21	641	15	
126093	21	878	15	
57968	21	51	15	
32258	21	274	15	
57283	21	878	15	
57903	21	878	15	
122872	21	530	15	
126258	21	501	15	
126258	21	148	15	
126311	21	502	15	
37474	20	109	15	
37474	21	109	15	
126442	21	1	15	
36938	15	1015	15	
36938	15	579	15	
36938	15	253	15	
36938	15	213	15	
37541	15	122508	15	
57669	15	499	15	
122559	15	990	15	
122559	15	980	15	
122559	15	1016	15	
122559	15	959	15	
122559	15	957	15	
122581	15	173	15	
28167	15	515	15	
28167	15	368	15	
28167	15	367	15	
28167	15	366	15	
28167	15	364	15	
28167	15	363	15	
28167	15	362	15	
28167	15	361	15	
28167	15	360	15	
28167	15	359	15	
28167	15	358	15	
28167	15	352	15	
28167	15	403	15	
28167	15	402	15	
37474	15	109	15	
122647	15	110	15	
122656	15	122657	15	
57903	15	922	15	
57903	15	921	15	
57903	15	889	15	
57903	15	888	15	
57903	15	635	15	
122872	15	533	15	
122876	15	570	15	
122887	15	750	15	
122887	15	840	15	
122887	15	748	15	
122887	15	747	15	
122887	15	745	15	
122887	15	744	15	
122887	15	743	15	
122887	15	742	15	
122887	15	741	15	
122887	15	646	15	
122932	15	712	15	
122932	15	690	15	
122932	15	689	15	
122932	15	122406	15	
122932	15	122495	15	
122932	15	763	15	
122932	15	865	15	
39010	15	123045	15	
44859	15	287	15	
39010	15	123	15	
53056	15	240	15	
53968	15	529	15	
13720	0	13721	16	
25819	7	25820	16	
27924	7	27933	16	
58552	10	58553	16	
58603	10	58604	16	
58552	10	59145	16	
59264	10	59264	16	
58045	10	59522	16	
59952	10	59952	16	
59646	10	60035	16	
125986	21	878	16	
125990	21	56	16	
125991	21	573	16	
125996	20	610	16	
125996	21	610	16	
29257	21	501	16	
126017	21	274	16	
126017	21	19	16	
123075	21	52	16	
123075	21	469	16	
126036	21	1	16	
126037	21	501	16	
126037	21	274	16	
126037	21	463	16	
126101	21	630	16	
126102	21	878	16	
122437	21	430	16	
126145	21	501	16	
126145	21	52	16	
126145	21	440	16	
122520	21	51	16	
126267	21	470	16	
126278	21	502	16	
122704	21	583	16	
126368	21	502	16	
36620	21	626	16	
36620	21	878	16	
122441	20	1017	16	
122441	21	1017	16	
126804	21	635	16	
122387	15	630	16	
29257	15	1015	16	
29257	15	1014	16	
29257	15	517	16	
122437	15	527	16	
122437	15	517	16	
122441	15	1017	16	
122520	15	507	16	
122520	15	408	16	
122520	15	405	16	
36620	15	894	16	
36620	15	965	16	
122668	15	122445	16	
122668	15	122541	16	
122668	15	122669	16	
122668	15	122550	16	
122668	15	122485	16	
122668	15	122430	16	
122672	15	573	16	
122704	15	601	16	
39215	15	123042	16	
43920	15	377	16	
44088	15	561	16	
