24231	12	33	33	32	16	31	13	30	12	11	36	35	6	5	10	7	9	8	18	17	15	34	26	14	1	19	0	25	28	27	22	29	42	38	37	39	4	23	2	
23246	12	33	31	33	32	13	15	30	36	16	25	12	35	23	11	6	8	17	9	7	34	5	1	29	22	18	26	4	10	27	28	19	0	2	3	24	14	39	42	
23180	12	33	33	31	32	13	30	16	36	35	12	9	8	6	5	11	10	15	7	34	17	14	18	26	22	42	28	39	0	1	19	25	38	27	37	43	23	29	2	
25509	12	31	32	31	33	30	16	13	36	12	35	6	10	8	5	11	17	26	7	34	18	15	1	9	0	27	28	22	39	19	29	25	14	4	23	42	2	37	3	
25507	12	33	33	16	31	32	30	12	35	36	13	11	10	15	6	5	34	17	8	7	9	18	26	22	0	14	1	19	42	28	39	27	25	2	38	21	37	4	29	
23543	12	25	25	29	23	28	27	24	4	1	3	26	22	19	0	2	17	30	18	34	31	38	36	21	5	13	32	6	40	11	16	35	42	39	37	12	43	33	7	
25698	12	23	23	27	19	25	29	28	24	1	4	26	17	3	21	22	18	0	2	20	36	16	30	12	31	38	34	32	37	11	13	6	40	5	35	39	33	42	10	
25853	12	25	25	23	29	27	28	4	24	26	1	22	19	3	0	2	17	18	21	30	31	12	16	36	34	5	13	6	38	32	37	35	11	8	39	40	33	42	7	
26256	12	25	23	25	31	33	32	30	22	1	24	4	27	17	36	16	13	26	19	0	3	12	29	28	35	5	11	2	8	34	6	18	15	21	7	42	38	10	9	
26244	12	23	4	23	1	25	29	3	0	28	27	26	22	24	2	19	17	30	40	37	6	36	34	31	16	18	39	38	5	21	11	42	32	33	12	35	13	8	41	
26148	12	23	23	25	27	19	1	4	29	24	28	3	26	17	0	22	2	21	18	36	30	12	31	20	34	32	35	13	5	6	38	11	16	33	37	39	40	42	8	
26461	12	23	23	19	27	1	4	25	29	28	3	0	26	24	17	21	22	2	18	30	12	5	32	31	20	36	38	34	6	13	40	33	11	37	39	42	16	35	8	
26531	12	25	25	23	4	1	29	27	28	22	24	26	3	0	2	19	17	30	31	18	12	6	34	21	5	36	13	42	11	32	39	16	38	8	37	35	33	40	7	
26202	12	25	25	23	27	1	22	29	4	24	19	26	0	17	3	28	2	18	30	31	33	32	13	12	36	5	6	16	35	37	34	11	21	38	42	8	39	7	10	
26470	12	23	23	25	24	22	4	1	27	29	0	3	26	28	17	19	2	31	30	33	12	13	36	11	16	21	32	6	42	18	5	8	34	35	39	38	37	40	15	
26700	12	23	25	23	19	27	1	17	24	4	29	22	21	28	3	26	0	2	18	30	12	20	31	32	36	13	34	6	38	16	5	11	37	35	33	39	42	40	14	
26763	12	23	23	25	2	4	1	24	22	3	27	0	29	28	26	17	19	30	38	31	12	5	36	39	35	18	13	34	21	6	42	37	11	40	32	16	33	43	7	
26706	12	19	27	29	25	23	19	1	28	26	17	4	3	24	21	0	2	22	18	30	34	38	12	31	6	11	13	36	20	16	5	42	35	37	32	40	8	39	33	
