24138	12	33	33	13	32	31	30	16	12	36	35	11	5	15	10	9	6	8	14	7	34	18	17	19	26	27	22	39	28	25	29	0	42	23	2	38	1	21	43	
24138	12	31	13	32	31	33	30	16	12	36	35	11	5	15	10	9	6	8	14	7	34	18	17	19	26	27	22	39	28	25	29	0	42	23	2	38	1	21	43	
25745	12	25	23	25	27	29	19	4	1	28	3	24	0	22	26	2	17	18	21	30	31	32	36	38	16	33	5	34	13	11	12	20	40	6	37	39	35	43	10	
26107	12	25	25	29	23	27	28	4	1	26	22	3	19	0	24	2	17	18	30	32	31	5	36	12	16	21	33	38	11	13	34	37	39	6	40	10	14	43	42	
32756	12	6	33	31	16	13	30	12	32	6	7	15	17	10	36	18	26	34	22	5	0	1	25	38	35	11	8	39	2	9	14	29	42	28	19	3	27	23	37	
32678	12	13	19	27	1	29	23	28	17	26	4	18	25	0	21	3	13	22	30	2	12	24	32	31	33	16	36	5	11	34	20	6	9	38	10	35	39	15	37	
33057	12	12	10	9	33	16	32	31	30	13	12	6	36	5	18	11	26	17	35	0	7	15	19	14	29	2	22	1	8	34	28	38	25	4	23	27	42	39	3	
25588	12	12	32	30	12	16	13	33	31	11	36	35	10	6	7	15	5	9	18	8	17	34	26	14	0	22	2	19	1	23	39	27	25	28	29	43	3	38	42	
33842	12	6	6	13	12	16	33	35	32	36	31	10	30	14	8	7	5	26	17	11	15	18	34	22	29	0	28	9	1	27	42	25	2	39	4	38	3	19	37	
26974	12	27	27	19	18	29	21	26	17	28	23	25	1	20	22	0	4	2	3	12	30	16	32	24	31	34	6	13	5	36	11	38	33	39	10	42	9	8	7	
25745	12	29	23	29	1	25	4	19	27	28	3	24	0	22	26	2	17	18	21	30	31	32	36	38	16	33	5	34	13	11	12	20	40	6	37	39	35	43	10	
25745	12	27	23	27	25	29	19	4	1	28	3	24	0	22	26	2	17	18	21	30	31	32	36	38	16	33	5	34	13	11	12	20	40	6	37	39	35	43	10	
34394	12	28	28	26	27	29	2	25	3	1	23	0	4	22	19	24	17	36	18	31	32	30	16	38	11	6	39	34	12	33	21	5	13	37	15	14	40	10	43	
34394	12	29	29	28	2	26	27	25	3	1	23	0	4	22	19	24	17	36	18	31	32	30	16	38	11	6	39	34	12	33	21	5	13	37	15	14	40	10	43	
36191	12	29	27	29	23	26	25	28	19	1	22	0	3	4	17	2	32	24	30	11	18	33	31	5	21	16	36	6	38	12	13	43	34	42	37	39	8	40	10	
36093	12	27	27	29	26	23	28	25	1	19	4	0	17	3	22	2	32	30	24	31	18	33	11	34	16	36	13	6	21	39	5	38	14	43	10	12	37	8	7	
39717	12	19	19	27	23	29	28	1	25	18	26	4	17	3	0	22	24	2	21	30	32	31	36	16	33	12	38	5	20	6	34	11	13	40	39	10	42	37	43	
40748	12	12	12	31	18	32	30	17	10	16	29	13	0	33	1	25	23	6	28	19	26	27	22	36	2	4	3	5	9	34	11	8	14	15	39	35	7	20	37	
39472	12	40	40	38	39	41	42	37	26	30	17	27	23	36	0	29	16	31	18	22	6	28	25	1	19	32	12	4	11	3	34	13	8	2	5	10	33	15	43	
39894	12	38	38	26	17	22	0	27	31	29	12	16	41	2	23	25	1	30	4	37	3	36	32	39	33	18	19	40	21	11	42	5	13	6	28	14	34	15	7	
40160	12	37	1	0	4	2	23	3	26	25	22	28	29	17	27	24	19	16	18	30	31	32	12	36	6	34	5	11	21	33	35	13	37	38	10	7	39	15	8	
40244	12	23	23	28	29	25	27	19	4	1	26	22	21	17	3	24	0	2	18	30	36	32	12	38	11	31	16	34	20	13	5	37	40	6	39	33	43	14	42	
40452	12	19	19	27	23	21	28	18	17	29	1	25	2	26	3	4	0	22	24	20	12	36	30	32	16	31	38	11	13	34	5	33	6	37	14	10	39	40	42	
39794	12	19	19	27	18	17	21	26	1	23	29	28	0	22	30	4	3	25	2	33	31	24	12	20	36	32	16	38	11	34	5	13	39	43	6	35	10	15	42	
40045	12	16	16	30	17	18	26	33	31	22	27	12	11	0	13	19	28	29	36	32	6	1	25	23	2	34	21	5	39	14	3	38	4	15	7	10	42	8	35	
40728	12	39	40	39	38	41	37	42	17	26	31	22	30	0	36	32	23	29	25	1	28	4	27	6	19	3	33	16	18	12	34	11	13	2	15	5	8	35	10	
