16584	12	39	39	38	42	40	37	41	12	26	28	17	6	10	22	15	5	14	27	16	29	33	23	30	31	4	18	13	11	1	2	0	8	7	25	19	3	21	32	
19446	12	3	29	23	28	3	25	4	1	26	27	2	0	22	24	17	19	16	10	12	11	33	18	38	31	37	6	21	15	5	30	39	36	14	13	34	40	42	32	
12833	12	4	28	4	29	23	0	1	3	26	22	25	27	2	19	17	24	6	18	21	33	12	16	5	37	31	38	10	11	30	36	34	15	40	13	39	42	8	14	
13105	12	4	19	28	27	29	23	26	4	17	25	1	3	0	2	22	18	21	12	10	24	33	38	37	5	11	16	30	31	6	36	15	14	13	39	42	34	40	7	
54205	12	25	23	25	27	26	4	1	28	29	3	19	0	22	2	17	24	10	21	18	11	33	31	12	5	30	16	6	36	38	37	32	15	34	13	7	39	14	42	
54248	12	39	39	42	37	38	40	41	12	26	15	6	18	31	10	17	27	22	5	13	28	33	8	0	16	30	14	23	11	29	1	4	2	34	25	19	7	3	21	
54251	12	4	4	28	25	29	27	23	19	26	3	1	24	2	22	17	0	18	36	16	33	12	21	10	6	11	15	31	5	30	38	34	37	13	14	42	7	8	39	
54256	12	39	39	38	42	37	40	26	41	28	12	18	27	22	23	10	29	31	17	16	0	6	2	15	4	1	25	30	19	33	13	14	3	8	5	11	21	36	7	
18538	12	6	12	6	11	33	7	10	16	30	31	5	13	9	18	15	8	14	26	32	17	22	42	36	28	34	29	1	2	37	0	27	25	23	3	19	39	4	38	
54321	12	39	38	41	39	42	37	40	26	17	28	15	6	12	22	29	30	27	10	19	4	31	33	3	1	11	14	23	16	0	5	2	13	25	18	8	21	7	34	
54324	12	39	13	12	39	37	38	6	10	33	16	42	15	5	31	40	30	41	26	18	17	11	7	14	8	22	27	28	29	0	23	34	32	36	19	2	4	25	3	
37661	12	38	42	38	39	40	37	41	26	28	17	29	12	10	22	4	6	31	15	23	27	14	0	3	18	16	1	33	30	25	5	2	8	11	13	36	19	7	34	
38400	12	38	38	42	39	40	37	41	26	28	10	12	6	29	31	14	18	27	16	4	17	23	33	13	15	30	19	5	2	8	22	11	3	25	1	0	7	36	32	
54421	12	12	12	10	13	33	16	30	6	11	5	31	18	26	17	29	28	7	22	27	23	4	25	0	15	38	14	37	2	32	19	42	1	39	8	34	36	3	9	
19369	12	16	33	31	30	6	12	10	26	16	15	32	11	17	28	13	22	29	5	23	27	18	0	7	3	14	8	36	25	4	37	1	2	34	19	39	38	42	21	
54494	12	29	29	25	4	23	3	27	24	0	28	22	1	2	26	17	19	33	18	12	21	16	15	38	10	37	6	5	31	36	42	30	13	11	39	40	8	14	34	
54502	12	27	27	28	26	29	19	23	25	4	17	1	3	22	0	2	36	16	33	12	10	15	18	31	6	11	30	21	14	5	37	38	13	24	34	42	7	39	32	
54549	12	18	17	21	19	18	27	29	16	26	28	23	25	4	1	12	22	3	0	2	20	38	10	11	33	5	6	30	31	13	37	15	34	36	32	42	14	39	7	
54562	12	10	10	18	33	6	11	12	13	16	31	7	9	5	15	30	14	17	26	42	8	36	28	32	29	22	27	37	23	39	1	38	34	19	0	25	4	2	35	
54583	12	2	28	29	25	23	0	22	26	27	1	2	4	3	19	17	24	36	18	10	16	12	38	6	31	33	11	14	21	5	37	15	30	40	39	34	13	42	8	
20940	12	27	19	28	29	27	26	23	17	25	4	1	3	21	2	0	22	18	24	12	33	36	16	10	6	11	15	31	38	13	5	30	37	14	20	32	42	34	8	
